"","Threshold","Ensembling","number_SVM","number_RDA","number_RF","mean_Accuracy","sd_Accuracy","mean_Sensitivity","sd_Sensitivity","mean_Specificity","sd_Specificity"
"369",0.55,"Rank averaging",6,0,0,95.2195844070399,2.97667956902808,42.5,24.7487373415292,95.9858757062147,3.27985687770709
"1125",0.55,"Rank averaging",4,2,0,94.708043204123,0.862221328668724,42.5,24.7487373415292,95.4689265536723,1.13456681275129
"1588",0.6,"Rank averaging",4,3,1,94.5473984319316,1.56238846876572,42.5,24.7487373415292,95.3050847457627,1.84566854750387
"159",0.55,"Rank averaging",2,0,2,94.376884697626,0.857569055312599,42.5,24.7487373415292,95.1327683615819,1.13057185918527
"1566",0.55,"Rank averaging",4,3,0,94.3735950435879,0.389240204129226,42.5,24.7487373415292,95.1299435028249,0.655172384828206
"1714",0.6,"Rank averaging",6,3,1,94.2261088875487,2.96272274895971,42.5,24.7487373415292,94.9774011299435,3.26787201700901
"1251",0.55,"Rank averaging",6,2,0,94.2162399254345,1.5577361954096,42.5,24.7487373415292,94.9689265536723,1.84167359393784
"1651",0.6,"Rank averaging",5,3,1,94.055595153243,2.25790333550658,42.5,24.7487373415292,94.8050847457627,2.55277532869042
"1692",0.55,"Rank averaging",6,3,0,94.0490158451669,1.32124563313985,42.5,24.7487373415292,94.7994350282486,1.6019763799763
"1439",0.5,"Rank averaging",2,3,0,94.0226986128625,2.42538517632713,42.5,24.7487373415292,94.7768361581921,2.20121941488015
"1188",0.55,"Rank averaging",5,2,0,93.8883710729755,2.02141277323683,42.5,24.7487373415292,94.635593220339,2.31307811472888
"179",0.5,"Rank averaging",3,0,0,93.7310159548221,3.1899087645172,42.5,24.7487373415292,94.4745762711864,3.49957932383851
"1629",0.55,"Rank averaging",5,3,0,93.7211469927079,1.78492221096709,42.5,24.7487373415292,94.4661016949153,2.07338090076733
"222",0.55,"Rank averaging",3,0,2,93.5637918745545,2.95341820224745,42.5,24.7487373415292,94.3050847457627,3.25988210987697
"1671",0.55,"Rank averaging",5,3,2,93.5473436043643,0.611773946330601,42.5,24.7487373415292,94.2909604519774,0.882884738091677
"1545",0.55,"Rank averaging",3,3,2,93.3702505619826,1.02970316948927,42.5,24.7487373415292,94.1129943502825,0.783010898941034
"976",0.45,"Rank averaging",1,2,2,75.0413948133121,17.6770879954942,55,7.07106781186548,75.3559322033898,17.881412161531
"1230",0.55,"Rank averaging",5,2,2,93.2128954438292,0.138792821791104,42.5,24.7487373415292,93.9519774011299,0.40349031016859
"1461",0.55,"Rank averaging",2,3,1,93.2063161357531,0.797864880575643,42.5,24.7487373415292,93.9463276836158,0.547308638545512
"1418",0.5,"Rank averaging",1,3,2,93.0193541312572,3.84432854994562,42.5,24.7487373415292,93.7598870056497,3.6394026986494
"1608",0.55,"Rank averaging",4,3,2,92.7178025111026,0.365978837348593,42.5,24.7487373415292,93.4491525423729,0.635197616998082
"1294",0.6,"Rank averaging",6,2,2,78.0031799989034,26.851371053775,52.5,38.8908729652601,78.316384180791,27.7888970052747
"1524",0.55,"Rank averaging",3,3,1,92.5604473929492,1.53447482862895,42.5,24.7487373415292,93.2881355932203,1.82169882610772
"1167",0.55,"Rank averaging",4,2,2,92.3833543505675,0.107002287190904,42.5,24.7487373415292,93.1101694915254,0.155803189075005
"1104",0.55,"Rank averaging",3,2,2,92.3669060803772,2.44864654310776,42.5,24.7487373415292,93.0960451977401,2.22119418271028
"998",0.5,"Rank averaging",2,2,0,92.350457810187,4.79029079902461,42.5,24.7487373415292,93.0819209039548,4.59819155449556
"242",0.5,"Rank averaging",4,0,0,91.9211579582214,4.80347224020031,42.5,24.7487373415292,92.635593220339,5.14150523947507
"1502",0.5,"Rank averaging",3,3,0,91.891551071879,0.588512579549959,42.5,24.7487373415292,92.6101694915254,0.862909970261552
"974",0.35,"Rank averaging",1,2,2,54.9980810351445,19.1293726614982,67.5,10.6066017177982,54.8418079096045,19.5513027521297
"1587",0.55,"Rank averaging",4,3,1,91.5867097976863,4.33049111566081,42.5,24.7487373415292,92.2966101694915,4.66211081155198
"911",0.35,"Rank averaging",0,2,2,40.2439826744887,1.73607334072776,77.5,3.53553390593274,39.6751412429379,1.8976029438622
"32",0.5,"Rank averaging",0,0,2,91.3964581391524,0.815698595107458,42.5,24.7487373415292,92.1073446327684,1.09461727709104
"1293",0.55,"Rank averaging",6,2,2,76.665387356763,24.959446555617,52.5,38.8908729652601,76.9604519774011,25.8713192935824
"305",0.5,"Rank averaging",5,0,0,91.1014858270739,5.96266368476841,42.5,24.7487373415292,91.8022598870056,6.32001654145265
"1352",0.35,"Rank averaging",0,3,2,58.1528592576347,5.73392691142554,65,21.2132034355964,58.0197740112994,6.15622344524559
"1334",0.5,"Rank averaging",0,3,1,91.0620099786173,0.342717470567961,42.5,24.7487373415292,91.7683615819209,0.615222849167957
"1356",0.55,"Rank averaging",0,3,2,76.468556390153,20.507996332697,52.5,38.8908729652601,76.7655367231638,21.3530268104073
"1061",0.5,"Rank averaging",3,2,0,91.0554306705411,0.593940231798786,42.5,24.7487373415292,91.7627118644068,0.335576099546155
"348",0.55,"Rank averaging",5,0,2,90.9375514008443,6.19450197368203,42.5,24.7487373415292,91.635593220339,6.55571880184816
"1650",0.55,"Rank averaging",5,3,1,90.7703273205768,5.95801141141228,42.5,24.7487373415292,91.4661016949153,6.31602158788662
"1481",0.5,"Rank averaging",2,3,2,90.720982510006,1.06692135633828,42.5,24.7487373415292,91.4237288135593,0.814970527469242
"411",0.55,"Rank averaging",6,0,2,90.6096825483853,6.65817855150928,42.5,24.7487373415292,91.3022598870056,7.02712332263919
"1565",0.5,"Rank averaging",4,3,0,90.5833653160809,2.91154774204232,42.5,24.7487373415292,91.2796610169491,3.22392752778274
"1713",0.55,"Rank averaging",6,3,1,90.4424584681178,6.42168798923953,42.5,24.7487373415292,91.1327683615819,6.78742610867765
"368",0.5,"Rank averaging",6,0,0,90.2719447338122,5.71686857578641,42.5,24.7487373415292,90.9604519774011,6.07232942035905
"115",0.45,"Rank averaging",2,0,0,90.0915620373924,3.60706260878318,42.5,24.7487373415292,90.7796610169491,3.93103430896929
"1124",0.5,"Rank averaging",4,2,0,90.0816930752783,2.20207605523307,42.5,24.7487373415292,90.771186440678,2.50483588589811
"1544",0.5,"Rank averaging",3,3,2,89.9144689950107,1.96558549296332,42.5,24.7487373415292,90.6016949152542,2.26513867193656
"1691",0.5,"Rank averaging",6,3,0,89.7702724930095,5.00739688897716,42.5,24.7487373415292,90.4519774011299,5.35323777847442
"1628",0.5,"Rank averaging",5,3,0,89.7636931849334,4.07073918661042,42.5,24.7487373415292,90.4463276836158,4.40243882976032
"1355",0.5,"Rank averaging",0,3,2,75.1505016722408,21.4260449416392,52.5,38.8908729652601,75.4265536723164,22.2878459448573
"1187",0.5,"Rank averaging",5,2,0,89.4292450243983,3.59775806207092,42.5,24.7487373415292,90.1073446327684,3.92304440183723
"56",0.65,"Rank averaging",1,0,0,89.4193760622841,2.19277150852081,42.5,24.7487373415292,90.0988700564972,2.49684597876606
"1289",0.35,"Rank averaging",6,2,2,56.4444322605406,1.78259607428902,65,21.2132034355964,56.2937853107345,1.47014291229746
"916",0.6,"Rank averaging",0,2,2,89.3047864466254,9.449542565185,42.5,24.7487373415292,89.9745762711864,9.86354035451744
"1250",0.5,"Rank averaging",6,2,0,89.1013761719393,4.06143463989817,42.5,24.7487373415292,89.774011299435,4.39444892262826
"1438",0.45,"Rank averaging",2,3,0,89.0882175557871,2.18811923516469,42.5,24.7487373415292,89.7627118644068,2.49285102520004
"1460",0.5,"Rank averaging",2,3,1,88.7767969735183,4.99344006890878,42.5,24.7487373415292,89.4435028248588,5.34125291777635
"1292",0.5,"Rank averaging",6,2,2,74.1603158067877,21.8804169727542,52.5,38.8908729652601,74.4209039548023,22.7512605585163
"178",0.45,"Rank averaging",3,0,0,88.6095728932507,4.75694950663903,42.5,24.7487373415292,89.274011299435,5.10155570381481
"1670",0.5,"Rank averaging",5,3,2,88.5997039311366,3.35196295308892,42.5,24.7487373415292,89.2655367231638,3.67535728074363
"1607",0.5,"Rank averaging",4,3,2,88.5931246230605,2.41530525072218,42.5,24.7487373415292,89.2598870056497,2.72455833202953
"1523",0.5,"Rank averaging",3,3,1,88.2849936948298,5.68895493564965,42.5,24.7487373415292,88.9435028248588,6.0483596989629
"1501",0.45,"Rank averaging",3,3,0,87.6062284116454,3.33800613302054,42.5,24.7487373415292,88.2570621468927,3.66337242004556
"1229",0.5,"Rank averaging",5,2,2,87.5963594495312,1.93301957947044,42.5,24.7487373415292,88.2485875706215,2.23717399697439
"221",0.5,"Rank averaging",3,0,2,87.448873293492,4.50650212430091,42.5,24.7487373415292,88.0960451977401,4.84987362915519
"1038",0.4,"Rank averaging",2,2,2,68.9758210428203,9.09907130569016,55,7.07106781186548,69.1892655367232,9.16042852689692
"158",0.5,"Rank averaging",2,0,2,87.2717802511103,2.86502500848104,42.5,24.7487373415292,87.9180790960452,3.18397799212247
"1019",0.5,"Rank averaging",2,2,1,87.1045561708427,2.6285344462113,42.5,24.7487373415292,87.7485875706215,2.94428077816094
"1417",0.45,"Rank averaging",1,3,2,86.5798563517737,1.35923919888154,42.5,24.7487373415292,87.2203389830509,1.1026071842231
"1586",0.5,"Rank averaging",4,3,1,86.1571358078842,9.17118154271011,42.5,24.7487373415292,86.7796610169491,9.58788855846167
"241",0.45,"Rank averaging",4,0,0,86.1406875376939,6.82953728679326,42.5,24.7487373415292,86.7655367231638,7.21089118667637
"1354",0.45,"Rank averaging",0,3,2,71.4978891386589,19.9698833811717,52.5,38.8908729652601,71.7203389830509,20.8177030325599
"869",0.35,"Rank averaging",0,2,0,78.6084763419047,28.3974765657943,47.5,38.8908729652601,79.1525423728814,29.4827573172696
"284",0.5,"Rank averaging",4,0,2,85.6554635670815,8.46170985590086,42.5,24.7487373415292,86.271186440678,8.86879691657704
"1333",0.45,"Rank averaging",0,3,1,85.6455946049674,7.05672330235075,42.5,24.7487373415292,86.2627118644068,7.44259849350587
"1166",0.5,"Rank averaging",4,2,2,85.5830911782444,1.84152487013329,42.5,24.7487373415292,86.2090395480226,1.58999151927822
"1712",0.5,"Rank averaging",6,3,1,85.5079774110423,11.0351924007313,42.5,24.7487373415292,86.1186440677966,11.4814965487578
"1480",0.45,"Rank averaging",2,3,2,85.4323153681671,0.263628823513814,42.5,24.7487373415292,86.0536723163842,0.547308638545512
"1101",0.4,"Rank averaging",3,2,2,66.8545424639509,4.68018699626295,55,7.07106781186548,67.0310734463277,4.67010071868403
"1649",0.5,"Rank averaging",5,3,1,85.1735292505072,10.5622112761918,42.5,24.7487373415292,85.7796610169491,11.0021021208348
"1358",0.65,"Rank averaging",0,3,2,85.0424913646582,15.4773380769392,42.5,24.7487373415292,85.6412429378531,15.9917991248009
"1164",0.4,"Rank averaging",4,2,2,66.7037666538736,2.57503330261584,55,7.07106781186548,66.8757062146893,2.53280056086029
"1564",0.45,"Rank averaging",4,3,0,84.970118975821,5.17410335090502,42.5,24.7487373415292,85.5790960451977,5.53301068894558
"1040",0.5,"Rank averaging",2,2,2,84.8681397006415,9.34409103577947,42.5,24.7487373415292,85.4915254237288,9.20437301612319
"347",0.5,"Rank averaging",5,0,2,84.839081089972,10.0892301516523,42.5,24.7487373415292,85.4406779661017,10.5227076929117
"55",0.6,"Rank averaging",1,0,0,84.6225121991337,2.82780682163204,42.5,24.7487373415292,85.228813559322,3.15201836359427
"1459",0.45,"Rank averaging",2,3,1,84.3341191951313,8.91142961365973,42.5,24.7487373415292,84.9293785310734,9.32821657667
"1103",0.5,"Rank averaging",3,2,2,84.2288502659137,6.07509362420812,42.5,24.7487373415292,84.8389830508475,5.88456660275584
"1415",0.35,"Rank averaging",1,3,2,65.3659740117331,4.46695780077383,55,7.07106781186548,65.5197740112994,4.45037827255263
"29",0.35,"Rank averaging",0,0,2,65.0611327375404,0.724979264662995,55,7.07106781186548,65.2062146892655,0.651177431262195
"997",0.45,"Rank averaging",2,2,0,83.2353747464225,6.0890504442765,42.5,24.7487373415292,83.8305084745763,5.89655146345392
"1291",0.45,"Rank averaging",6,2,2,68.6419211579582,14.0762284178525,52.5,38.8908729652601,68.8276836158192,14.8412524977854
"304",0.45,"Rank averaging",5,0,0,83.1865782115248,10.5342976360551,42.5,24.7487373415292,83.7627118644068,10.9781323994386
"1543",0.45,"Rank averaging",3,3,2,83.1306540928779,2.57270716593779,42.5,24.7487373415292,83.7146892655367,2.89634133536863
"977",0.5,"Rank averaging",1,2,2,82.9859093152037,18.0337622861305,42.5,24.7487373415292,83.590395480226,18.0212355363419
"1437",0.4,"Rank averaging",2,3,0,82.8225231646472,5.84635685086525,42.5,24.7487373415292,83.3983050847458,6.22014270230201
"975",0.4,"Rank averaging",1,2,2,64.4278743352157,20.1676049988071,55,7.07106781186548,64.5847457627119,20.3862480474291
"1060",0.45,"Rank averaging",3,2,0,82.5895060036186,3.75671073507191,42.5,24.7487373415292,83.1723163841808,3.52754399880069
"367",0.45,"Rank averaging",6,0,0,82.1996820001096,11.4569985183534,42.5,24.7487373415292,82.7598870056497,11.9169464874546
"1522",0.45,"Rank averaging",3,3,1,82.1963923460716,10.9886696671701,42.5,24.7487373415292,82.7570621468927,11.4415470130976
"1627",0.45,"Rank averaging",5,3,0,82.1832337299194,9.1153542624366,42.5,24.7487373415292,82.7457627118644,9.53994911566935
"155",0.35,"Rank averaging",2,0,2,63.7661055978946,3.47137130256283,55,7.07106781186548,63.8870056497175,3.61143802368722
"114",0.4,"Rank averaging",2,0,0,81.9864027633094,4.66390403951651,42.5,24.7487373415292,82.5508474576271,5.0216566324943
"1123",0.45,"Rank averaging",4,2,0,81.6256373704699,0.444292105510058,42.5,24.7487373415292,82.1892655367232,0.739066409714755
"512",0.35,"Rank averaging",1,1,1,81.4682822523165,1.61278809679041,42.5,24.7487373415292,82.0282485875706,1.92556761882438
"1058",0.35,"Rank averaging",3,2,0,63.0610230824058,2.62620830953324,55,7.07106781186548,63.1779661016949,2.57674505008657
"1690",0.45,"Rank averaging",6,3,0,81.1963375185043,10.038055144735,42.5,24.7487373415292,81.7429378531073,10.4787632036854
"915",0.55,"Rank averaging",0,2,2,80.6650583913592,5.11362379727538,42.5,24.7487373415292,81.2090395480226,5.48107629258725
"1249",0.45,"Rank averaging",6,2,0,80.5274411974341,9.09209289565596,42.5,24.7487373415292,81.0649717514124,9.51997434783923
"1585",0.45,"Rank averaging",4,3,1,80.3799550413948,11.6655754404864,42.5,24.7487373415292,80.9124293785311,12.13267398002
"1604",0.35,"Rank averaging",4,3,2,61.9299303689895,1.33830396877897,55,7.07106781186548,62.0254237288136,1.45016814446733
"1186",0.45,"Rank averaging",5,2,0,80.1765447667087,6.27746751519961,42.5,24.7487373415292,80.7118644067797,6.66358254813085
"218",0.35,"Rank averaging",3,0,2,61.7890235210264,4.84844421597619,55,7.07106781186548,61.8785310734463,5.01366672536224
"1357",0.6,"Rank averaging",0,3,2,80.0816930752783,16.344211678964,42.5,24.7487373415292,80.6045197740113,16.8826737700246
"1648",0.45,"Rank averaging",5,3,1,80.0520861889358,12.1292520183137,42.5,24.7487373415292,80.5790960451977,12.6040785008111
"1669",0.45,"Rank averaging",5,3,2,80.0257689566314,8.38262120884672,42.5,24.7487373415292,80.5564971751412,8.8008827059546
"1606",0.45,"Rank averaging",4,3,2,80.0093206864411,6.04097695292986,42.5,24.7487373415292,80.5423728813559,6.42388533416931
"913",0.45,"Rank averaging",0,2,2,61.5987718624925,1.33365169542284,55,7.07106781186548,61.6892655367232,1.4461731909013
"1711",0.45,"Rank averaging",6,3,1,79.8848621086682,11.8927614560439,42.5,24.7487373415292,80.409604519774,12.3643812868495
"1373",0.35,"Rank averaging",1,3,0,79.7960414496409,0.75211752590707,42.5,24.7487373415292,80.3333333333333,0.471404520791035
"1332",0.4,"Rank averaging",0,3,1,79.5602829102473,12.8247668850546,42.5,24.7487373415292,80.0790960451977,13.3111852819976
"1184",0.35,"Rank averaging",5,2,0,61.0938099676517,0.155851157430227,55,7.07106781186548,61.1779661016949,0.251682074659621
"1121",0.35,"Rank averaging",4,2,0,61.0872306595756,0.780806544936514,55,7.07106781186548,61.1723163841808,0.699116874054496
"409",0.45,"Rank averaging",6,0,2,79.3831898678656,11.1832897692347,42.5,24.7487373415292,79.9011299435028,11.6452896449649
"177",0.4,"Rank averaging",3,0,0,79.343714019409,5.56334355503424,42.5,24.7487373415292,79.8672316384181,5.9404959526802
"1270",0.45,"Rank averaging",6,2,1,79.215965787598,10.9467992069649,42.5,24.7487373415292,79.7316384180791,11.4055924310034
"54",0.55,"Rank averaging",1,0,0,79.1600416689512,2.98520873684765,42.5,24.7487373415292,79.683615819209,3.32380136693338
"157",0.45,"Rank averaging",2,0,2,79.150172706837,1.58022218329754,42.5,24.7487373415292,79.6751412429379,1.8976029438622
"31",0.45,"Rank averaging",0,0,2,78.7894073139975,2.63938975070894,42.5,24.7487373415292,79.3135593220339,2.38498727891734
"223",0.6,"Rank averaging",3,0,2,96.8589286693349,0.658296679891857,30,42.4264068711929,97.8220338983051,1.16253148771348
"1018",0.45,"Rank averaging",2,2,1,78.4812763857668,0.634259934218541,42.5,24.7487373415292,78.9971751412429,0.938814088016039
"1247",0.35,"Rank averaging",6,2,0,60.1102034102747,1.54688089091196,55,7.07106781186548,60.1779661016949,1.66589563703272
"346",0.45,"Rank averaging",5,0,2,78.3798453862602,9.76434639561619,42.5,24.7487373415292,78.8841807909605,10.2071063611956
"1353",0.4,"Rank averaging",0,3,2,63.6515159822359,10.728142359227,52.5,38.8908729652601,63.7655367231638,11.4535318737957
"1458",0.4,"Rank averaging",2,3,1,78.232359230221,12.3378289404467,42.5,24.7487373415292,78.7316384180791,12.8198059933764
"1079",0.35,"Rank averaging",3,2,1,59.7823345578157,2.01055746873921,55,7.07106781186548,59.8446327683616,2.13730015782375
"1207",0.45,"Rank averaging",5,2,1,78.0453972257251,9.2913652710767,42.5,24.7487373415292,78.545197740113,9.72771193327256
"220",0.45,"Rank averaging",3,0,2,77.8485662591151,4.83991504815662,42.5,24.7487373415292,78.3502824858757,5.2094194500975
"892",0.45,"Rank averaging",0,2,1,77.7860628323921,4.05833312432742,42.5,24.7487373415292,78.2966101694915,3.82317056268659
"1102",0.45,"Rank averaging",3,2,2,77.779483524316,4.99499082669415,42.5,24.7487373415292,78.2909604519774,4.7739695114007
"281",0.35,"Rank averaging",4,0,2,59.4840725916991,6.68919370721678,55,7.07106781186548,59.5367231638418,6.8872999478283
"1290",0.4,"Rank averaging",6,2,2,62.9595920828993,6.50387815186443,52.5,38.8908729652601,63.0677966101695,7.1669466974501
"495",0.55,"Rank averaging",1,1,0,62.9234058884807,1.35226078884735,52.5,38.8908729652601,63.0367231638418,1.93755247952247
"283",0.45,"Rank averaging",4,0,2,77.3699215965788,7.40874531963096,42.5,24.7487373415292,77.8615819209039,7.81812412871228
"243",0.55,"Rank averaging",4,0,0,95.5441636054608,2.04467414001746,30,42.4264068711929,96.4858757062147,2.57275009652054
"1081",0.45,"Rank averaging",3,2,1,77.1796699380449,3.89395279907762,42.5,24.7487373415292,77.6723163841808,4.25063059425134
"1144",0.45,"Rank averaging",4,2,1,77.0354734360436,6.93576419509148,42.5,24.7487373415292,77.5225988700565,7.33872970078921
"286",0.6,"Rank averaging",4,0,2,95.2162947530018,2.50835071784471,30,42.4264068711929,96.1525423728814,3.04415461731158
"349",0.6,"Rank averaging",5,0,2,94.8917155545808,3.44035614685532,30,42.4264068711929,95.8220338983051,3.99095861245967
"412",0.6,"Rank averaging",6,0,2,94.7277811283513,3.67219443576894,30,42.4264068711929,95.6553672316384,4.22666087285518
"1563",0.4,"Rank averaging",4,3,0,76.2190909589341,8.56328449084295,42.5,24.7487373415292,76.6920903954802,8.99264047712383
"344",0.35,"Rank averaging",5,0,2,57.8381490213279,8.07091889398626,55,7.07106781186548,57.864406779661,8.29352360306934
"1228",0.45,"Rank averaging",5,2,2,76.01239103021,2.70684771437276,42.5,24.7487373415292,76.4887005649718,3.04814957087761
"1142",0.35,"Rank averaging",4,2,1,57.644607708756,4.08779752224955,55,7.07106781186548,57.6723163841808,4.25063059425134
"306",0.55,"Rank averaging",5,0,0,94.2228192335106,2.49439389777633,30,42.4264068711929,95.1440677966102,3.0321697566135
"1626",0.4,"Rank averaging",5,3,0,75.9010910685893,10.4319476222203,42.5,24.7487373415292,76.3672316384181,10.890243420986
"240",0.4,"Rank averaging",4,0,0,75.884642798399,8.09030336630346,42.5,24.7487373415292,76.3531073446328,8.51324604920076
"1165",0.45,"Rank averaging",4,2,2,75.8287186797522,0.128712896186152,42.5,24.7487373415292,76.3050847457627,0.431454985130776
"1521",0.4,"Rank averaging",3,3,1,75.7371566423598,10.6637859111339,42.5,24.7487373415292,76.2005649717514,11.1259456813816
"1479",0.4,"Rank averaging",2,3,2,75.4975601732551,0.124060622830028,42.5,24.7487373415292,75.9689265536723,0.427460031564745
"1295",0.65,"Rank averaging",6,2,2,78.9966555183946,26.8653278738434,40,56.5685424949238,79.4943502824859,28.0405790799343
"303",0.4,"Rank averaging",5,0,0,75.2321947475191,9.48598537314132,42.5,24.7487373415292,75.6892655367232,9.93145456513987
"1037",0.35,"Rank averaging",2,2,2,56.8737321125062,11.3763591135139,55,7.07106781186548,56.9067796610169,11.4455419666636
"1100",0.35,"Rank averaging",3,2,2,56.7394045726191,6.92956116394997,55,7.07106781186548,56.7655367231638,6.93124443705457
"1416",0.4,"Rank averaging",1,3,2,74.9629913920719,5.26869957581292,42.5,24.7487373415292,75.4322033898305,5.04562635389045
"1205",0.35,"Rank averaging",5,2,1,56.667580459455,6.41548495809803,55,7.07106781186548,56.6779661016949,6.61564310533855
"1163",0.35,"Rank averaging",4,2,2,56.5787598004277,6.22939402385298,55,7.07106781186548,56.6016949152542,6.220142702302
"996",0.4,"Rank averaging",2,2,0,74.7957673118044,5.50519013808267,42.5,24.7487373415292,75.2627118644068,5.28532356785199
"917",0.65,"Rank averaging",0,2,2,93.0983058281704,7.39556387845527,30,42.4264068711929,93.9971751412429,8.00988189988151
"1226",0.35,"Rank averaging",5,2,2,56.4312736443884,3.6559114790225,55,7.07106781186548,56.4491525423729,3.6074430701212
"407",0.35,"Rank averaging",6,0,2,56.0250013706892,9.21615351848599,55,7.07106781186548,56.0225988700565,9.46005004434884
"1584",0.4,"Rank averaging",4,3,1,74.2518778441801,11.3453439578064,42.5,24.7487373415292,74.6920903954802,11.82106760187
"1059",0.4,"Rank averaging",3,2,0,73.8253193705795,2.24084499986745,42.5,24.7487373415292,74.274011299435,1.96951210805067
"1647",0.4,"Rank averaging",5,3,1,73.7699435276057,13.4458453780974,42.5,24.7487373415292,74.2005649717514,13.9543728061277
"1268",0.35,"Rank averaging",6,2,1,55.3561050496189,8.270191269407,55,7.07106781186548,55.3446327683616,8.50126118850267
"366",0.4,"Rank averaging",6,0,0,73.4157574428423,10.1628911464577,42.5,24.7487373415292,73.8446327683616,10.6225815320623
"497",0.65,"Rank averaging",1,1,0,73.3368057459291,1.07700128194321,42.5,24.7487373415292,73.7768361581921,0.787005852507055
"1710",0.4,"Rank averaging",6,3,1,72.612533581885,13.6637268469426,42.5,24.7487373415292,73.0254237288136,14.1780902058252
"1331",0.35,"Rank averaging",0,3,1,72.418992269313,9.68060547520593,42.5,24.7487373415292,72.8333333333333,10.1351971970072
"113",0.35,"Rank averaging",2,0,0,72.3893853829705,5.46564581455559,42.5,24.7487373415292,72.8079096045198,5.85660192779366
"156",0.4,"Rank averaging",2,0,2,72.2122923405888,3.82416869873574,42.5,24.7487373415292,72.6299435028249,4.19070629076094
"1542",0.4,"Rank averaging",3,3,2,72.0384889522452,2.65102043409925,42.5,24.7487373415292,72.454802259887,3.0002101280853
"1436",0.35,"Rank averaging",2,3,0,71.8877131421679,4.75617412774635,42.5,24.7487373415292,72.2994350282486,5.13751028590903
"219",0.4,"Rank averaging",3,0,2,71.5565546356708,4.75152185439022,42.5,24.7487373415292,71.9632768361582,5.13351533234301
"1185",0.4,"Rank averaging",5,2,0,71.3860409013652,4.04670244093711,42.5,24.7487373415292,71.7909604519774,4.41841864402441
"1122",0.4,"Rank averaging",4,2,0,71.369592631175,1.70505818502026,42.5,24.7487373415292,71.7768361581921,2.04142127223913
"1668",0.4,"Rank averaging",5,3,2,71.241844399364,7.08851383695094,42.5,24.7487373415292,71.6412429378531,7.50651775056228
"53",0.5,"Rank averaging",1,0,0,71.2122375130215,2.87355417630062,42.5,24.7487373415292,71.6158192090395,3.22792248134876
"282",0.4,"Rank averaging",4,0,2,70.5729480782938,6.14255158787196,42.5,24.7487373415292,70.9632768361582,6.54772889471611
"345",0.4,"Rank averaging",5,0,2,70.258237841987,8.47954357043268,42.5,24.7487373415292,70.6412429378531,8.92073131293538
"1080",0.4,"Rank averaging",3,2,1,70.2187619935304,2.85959735623223,42.5,24.7487373415292,70.6073446327684,3.21593762065069
"1017",0.4,"Rank averaging",2,2,1,70.2056033773781,0.986281951498751,42.5,24.7487373415292,70.5960451977401,1.31433972322245
"912",0.4,"Rank averaging",0,2,2,51.6409890893141,2.08421846354454,55,7.07106781186548,51.5847457627119,2.00147173657887
"1248",0.4,"Rank averaging",6,2,0,69.9040517572235,5.19658933879296,42.5,24.7487373415292,70.2853107344633,5.58894003886994
"914",0.5,"Rank averaging",0,2,2,69.7072207906135,0.745139115872878,42.5,24.7487373415292,70.090395480226,1.07064755569489
